(Req 4)(Provs 100)(PIs 4)	0.9975	0.0	100.0%	0.9974874371859297	807.07
(Req 5)(Provs 100)(PIs 4)	0.988	0.0	100.0%	0.9880352644836272	822.3

(Req 1)(Provs 200)(PIs 4)	0.9984	0.0	100.0%	0.9984355444305382	1581.77
(Req 2)(Provs 200)(PIs 4)	0.9981	0.0	100.0%	0.9981226533166458	1589.3
(Req 3)(Provs 200)(PIs 4)	0.9953	0.0	100.0%	0.9952971993886831	1598.2
(Req 4)(Provs 200)(PIs 4)	0.9987	0.0	100.0%	0.9987468671679198	1594.83
(Req 5)(Provs 200)(PIs 4)	0.994	0.0	100.0%	0.9940401505646174	1611.3

(Req 1)(Provs 200)(PIs 4)	0.9989	6.0E-4	80.0%	0.9990601503759399	1584.27
(Req 2)(Provs 200)(PIs 4)	0.9987	1.6E-4	93.33%	0.9987468671679198	1574.8
(Req 3)(Provs 200)(PIs 4)	0.9961	3.2E-4	80.0%	0.9962335186906318	1580.57
(Req 4)(Provs 200)(PIs 4)	0.9996	2.6E-4	80.0%	0.9996861268047709	1583.8
(Req 5)(Provs 200)(PIs 4)	0.9956	4.0E-4	60.0%	0.9959068010075567	1601.17

(Req 1)(Provs 100)(PIs 4)	0.998	3.2E-4	93.33%	0.9981155778894473	799.23
(Req 2)(Provs 100)(PIs 4)	0.9974	2.3E-4	96.67%	0.9974874371859297	794.23
(Req 3)(Provs 100)(PIs 4)	0.9924	2.3E-4	96.67%	0.9924337716790547	789.0
(Req 4)(Provs 100)(PIs 4)	0.9993	3.2E-4	93.33%	0.9993694829760403	791.17
(Req 5)(Provs 100)(PIs 4)	0.9916	5.1E-4	93.33%	0.991751269035533	805.5
(Req 5)(Provs 200)(PIs 4)	0.9957	3.9E-4	66.67%	0.9959068010075567	3306.4

(Req 1)(Provs 61)(PIs 4)	1.0	8.0E-5	93.33%	1.0	605.27
(Req 2)(Provs 61)(PIs 4)	0.9972	0.00135	96.67%	0.9974359303085858	575.87
(Req 3)(Provs 61)(PIs 4)	0.9982	0.0	100.0%	0.9982051512160101	615.13
(Req 4)(Provs 61)(PIs 4)	0.9899	0.0	100.0%	0.9898718178826768	597.77
(Req 5)(Provs 61)(PIs 4)	0.9518	4.7E-4	96.67%	0.9519236932859835	613.13
(Req 1)(Provs 2016)(PIs 10)	0.9287	0.00346	3.33%	0.9362259691697644	18086.0
(Req 1)(Provs 2016)(PIs 10)	0.9847	0.0023	3.33%	0.9896636698850041	41827.1
(Req 1)(Provs 2016)(PIs 10)	0.9973	9.4E-4	3.33%	0.9988507674289182	82440.23
(Req 1)(Provs 1344)(PIs 10)	0.9977	8.8E-4	3.33%	0.9994953339116239	27359.3
(Req 1)(Provs 1344)(PIs 10)	0.9995	5.0E-4	6.67%	1.0	53532.5
(Req 1)(Provs 672)(PIs 10)	0.9999747858	6.94148E-5	76.67%	1.0	27375.27
(Req 2)(Provs 672)(PIs 10)	0.9996115161	4.083225E-4	73.33%	0.9998527314960471	28187.3
(Req 3)(Provs 672)(PIs 10)	0.9999114567	1.863307E-4	90.0%	0.9999598358625583	27407.07
(Req 4)(Provs 672)(PIs 10)	0.9997377691	4.424016E-4	40.0%	0.9999431008052909	27733.3
(Req 5)(Provs 672)(PIs 10)	0.9991018628	3.388901E-4	23.33%	0.9996318287401179	28052.97
(Req 6)(Provs 672)(PIs 10)	0.9996377413	3.70424E-4	33.33%	0.99981590327893	27266.33
(Req 6)(Provs 672)(PIs 10)	0.9997735052	7.81011E-5	33.33%	0.99981590327893	26662.03
(Req 1)(Provs 61)(PIs 5)	0.9999894232	5.79315E-5	96.67%	1.0	520.97
(Req 2)(Provs 61)(PIs 5)	0.9974146699	1.164481E-4	96.67%	0.9974359303085858	491.93
(Req 3)(Provs 61)(PIs 5)	0.9982051512	0.0	100.0%	0.9982051512160101	485.4
(Req 4)(Provs 61)(PIs 5)	0.9898718179	0.0	100.0%	0.9898718178826768	515.2
(Req 5)(Provs 61)(PIs 5)	0.9519236933	0.0	100.0%	0.9519236932859835	494.37
(Req 2)(Provs 100)(PIs 5)	0.985952381	0.0	100.0%	0.9859523809523809	412.97
(Req 3)(Provs 100)(PIs 5)	0.984270734	0.0	100.0%	0.9842707340324118	413.43
(Req 4)(Provs 100)(PIs 5)	0.9937601515	0.0	100.0%	0.9937601514670973	407.77
(Req 8)(Provs 100)(PIs 5)	0.9933333333	0.0	100.0%	0.9933333333333333	402.2
(Req 2)(Provs 200)(PIs 5)	0.9929828735	0.0	100.0%	0.9929828734538535	812.17
(Req 3)(Provs 200)(PIs 5)	0.9921465969	0.0	100.0%	0.9921465968586387	811.87
(Req 4)(Provs 200)(PIs 5)	0.9968930482	0.0	100.0%	0.9968930482177889	796.33
(Req 8)(Provs 200)(PIs 5)	0.9966698382	0.0	100.0%	0.9966698382492863	790.63
(Req 1)(Provs 100)(PIs 5)	0.993533524	1.740459E-4	96.67%	0.9935653002859867	409.33
(Req 2)(Provs 100)(PIs 5)	0.9876832377	3.30541E-4	86.67%	0.987810707456979	408.37
(Req 3)(Provs 100)(PIs 5)	0.9860127592	2.995513E-4	86.67%	0.9861244019138756	406.13
(Req 4)(Provs 100)(PIs 5)	0.9946793964	1.740459E-4	96.67%	0.9947111727378648	405.83
(Req 8)(Provs 100)(PIs 5)	0.9941475827	3.051927E-4	83.33%	0.9942748091603053	398.37
(Req 2)(Provs 200)(PIs 5)	0.9937162377	2.708869E-4	60.0%	0.9939227836034319	803.87
(Req 3)(Provs 200)(PIs 5)	0.992624384	3.063297E-4	20.0%	0.9930853600381497	805.33
(Req 4)(Provs 200)(PIs 5)	0.9972891189	1.804136E-4	83.33%	0.9973684462292424	796.37
(Req 8)(Provs 200)(PIs 5)	0.9970396825	1.733172E-4	70.0%	0.9971428571428571	779.67
(Req 1)(Provs 200)(PIs 5)	0.9966603205	2.140773E-4	73.33%	0.9967872441694431	831.6
(Req 2)(Provs 200)(PIs 5)	0.9936526851	2.984091E-4	50.0%	0.9939227836034319	819.93
(Req 3)(Provs 200)(PIs 5)	0.9926720712	2.864882E-4	16.67%	0.9930853600381497	810.73
(Req 4)(Provs 200)(PIs 5)	0.9972811862	1.591326E-4	73.33%	0.9973684462292424	805.97
(Req 5)(Provs 200)(PIs 5)	0.9971124861	1.207559E-4	93.33%	0.997144217039505	794.63
(Req 6)(Provs 200)(PIs 5)	0.999381247	2.218427E-4	70.0%	0.9995240361732508	802.6
(Req 7)(Provs 200)(PIs 5)	0.9985086467	1.645625E-4	86.67%	0.9985721085197525	810.7
(Req 8)(Provs 200)(PIs 5)	0.9969920635	2.295965E-4	66.67%	0.9971428571428571	803.87
