(Req 4)(Provs 200)(PIs 5)	0.0016	0.0	100.0%	0.0015534758911055517	239.07
(Req 5)(Provs 200)(PIs 5)	0.0018	2.0E-4	60.0%	0.0016642891107941037	226.6
(Req 6)(Provs 200)(PIs 5)	5.0E-4	0.0	100.0%	4.7551117451260106E-4	234.13
(Req 7)(Provs 200)(PIs 5)	0.001	0.0	100.0%	9.510223490252021E-4	209.63
(Req 8)(Provs 200)(PIs 5)	0.0017	0.0	100.0%	0.001665080875356803	130.1
- Alt custo
(Req 1)(Provs 200)(PIs 5)	0.0031	0.00139	3.33%	0.0016063779152784387	249.6
(Req 2)(Provs 200)(PIs 5)	0.0036	2.4E-4	3.33%	0.00303860819828408	276.07
(Req 3)(Provs 200)(PIs 5)	0.0039	1.6E-4	3.33%	0.003457319980925131	259.47
(Req 4)(Provs 200)(PIs 5)	0.0016	1.3E-4	3.33%	0.0013157768853788217	233.43
(Req 5)(Provs 200)(PIs 5)	0.0018	2.7E-4	10.0%	0.0014278914802475012	225.63
(Req 6)(Provs 200)(PIs 5)	5.0E-4	6.4E-4	20.0%	2.3798191337458352E-4	236.17
(Req 7)(Provs 200)(PIs 5)	0.0011	7.4E-4	10.0%	7.139457401237506E-4	214.83
(Req 8)(Provs 200)(PIs 5)	0.0017	9.0E-5	3.33%	0.0014285714285714286	126.37

(Req 2)(Provs 200)(PIs 5)	0.0036	2.4E-4	3.33%	0.00303860819828408	265.6
(Req 4)(Provs 200)(PIs 5)	0.0016	1.2E-4	6.67%	0.0013157768853788217	234.33
(Req 8)(Provs 200)(PIs 5)	0.0017	9.0E-5	3.33%	0.0014285714285714286	136.63

(Req 3)(Provs 200)(PIs 5)	0.0039	0.0	100.0%	0.003926701570680628	264.1
(Req 2)(Provs 200)(PIs 5)	0.0036	1.4E-4	86.67%	0.0035085632730732634	265.33
(Req 4)(Provs 200)(PIs 5)	0.0016	1.1E-4	96.67%	0.0015534758911055517	236.3
(Req 8)(Provs 200)(PIs 5)	0.0017	0.0	100.0%	0.001665080875356803	129.7

(Req 1)(Provs 10)(PIs 4)	0.016	0.0	100.0%	0.016025641025641024	39.5
(Req 2)(Provs 10)(PIs 4)	0.0192	0.0	100.0%	0.019230769230769232	27.93
(Req 3)(Provs 10)(PIs 4)	0.0502	0.0	100.0%	0.050213675213675216	29.67
(Req 4)(Provs 10)(PIs 4)	0.01	0.0	100.0%	0.01	32.27
(Req 5)(Provs 10)(PIs 4)	0.0536	0.0	100.0%	0.05357142857142857	38.33

(Req 1)(Provs 100)(PIs 4)	0.0016	0.0	100.0%	0.0015664160401002505	117.5
(Req 2)(Provs 100)(PIs 4)	0.0019	0.0	100.0%	0.0018796992481203006	112.37
(Req 3)(Provs 100)(PIs 4)	0.0047	0.0	100.0%	0.004718234981392877	122.87
(Req 4)(Provs 100)(PIs 4)	0.0013	0.0	100.0%	0.001256281407035176	129.7
(Req 5)(Provs 100)(PIs 4)	0.0061	4.6E-4	96.67%	0.005982367758186398	148.63

(Req 1)(Provs 200)(PIs 4)	8.0E-4	3.1E-4	96.67%	0,0007822277847309136	223.6
(Req 2)(Provs 200)(PIs 4)	9.0E-4	0.0	100.0%	0,0009386733416770963	206.6
(Req 3)(Provs 200)(PIs 4)	0.0025	2.7E-4	83.33%	0,002351400305658455	218.27
(Req 4)(Provs 200)(PIs 4)	8.0E-4	2.8E-4	73.33%	0,0006265664160401002	238.07
(Req 5)(Provs 200)(PIs 4)	0.003	2.3E-4	96.67%	0,0029799247176913427	275.37

(Req 1)(Provs 200)(PIs 4)	7.0E-4	1.1E-4	13.33%	4.6992481203007516E-4	211.53
(Req 2)(Provs 200)(PIs 4)	9.0E-4	8.0E-5	6.67%	6.265664160401002E-4	193.87
(Req 3)(Provs 200)(PIs 4)	0.0024	2.5E-4	6.67%	0.0018832406546840787	215.2
(Req 4)(Provs 200)(PIs 4)	8.0E-4	3.2E-4	6.67%	1.5693659761456373E-4	223.47
(Req 5)(Provs 200)(PIs 4)	0.0028	2.1E-4	3.33%	0.0020465994962216624	259.97

(Req 1)(Provs 100)(PIs 4)	0.0011	2.7E-4	76.67%	9.422110552763819E-4	113.2
(Req 2)(Provs 100)(PIs 4)	0.0014	2.9E-4	70.0%	0.001256281407035176	113.67
(Req 3)(Provs 100)(PIs 4)	0.0042	3.4E-4	33.33%	0.0037831141604726514	117.83
(Req 4)(Provs 100)(PIs 4)	7.0E-4	3.9E-4	43.33%	3.1525851197982345E-4	126.8
