(Req 5)(Provs 200)(PIs 5)	0.997	2.3E-4	63.33%	0.997144217039505	2417.7
(Req 6)(Provs 200)(PIs 5)	0.9994	2.0E-4	76.67%	0.9995240361732508	2408.17
(Req 7)(Provs 200)(PIs 5)	0.9984	2.2E-4	70.0%	0.9985721085197525	2412.07
(Req 8)(Provs 200)(PIs 5)	0.9969	2.5E-4	36.67%	0.9971428571428571	2374.8
(Req 4)(Provs 200)(PIs 5)	0.9973	1.1E-4	66.67%	0.9973684462292424	567.83
(Req 5)(Provs 200)(PIs 5)	0.997	2.1E-4	73.33%	0.997144217039505	677.1
(Req 6)(Provs 200)(PIs 5)	0.9994	1.9E-4	80.0%	0.9995240361732508	640.17
(Req 7)(Provs 200)(PIs 5)	0.9984	2.1E-4	73.33%	0.9985721085197525	669.1
(Req 8)(Provs 200)(PIs 5)	0.9969	2.6E-4	43.33%	0.9971428571428571	644.77

(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	513.73
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	509.67
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	516.37
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	513.23
(Req 8)(Provs 200)(PIs 5)	0.9967	0.0	100.0%	0.9966698382492863	509.03
(Req 3)(Provs 200)(PIs 5)	0.9925	4.1E-4	20.0%	0.9930853600381497	3068.13

(Req 1)(Provs 10)(PIs 4)	0.9679	0.0	100.0%	0.967948717948718	47.97
(Req 2)(Provs 10)(PIs 4)	0.9615	0.0	100.0%	0.9615384615384616	45.7
(Req 3)(Provs 10)(PIs 4)	0.8987	0.00106	60.0%	0.8995726495726496	46.77
(Req 4)(Provs 10)(PIs 4)	0.98	0.0	100.0%	0.98	46.83
(Req 5)(Provs 10)(PIs 4)	0.8929	0.0	100.0%	0.8928571428571429	49.77

(Req 1)(Provs 100)(PIs 4)	0.9969	0.0	100.0%	0.9968671679197995	276.33
(Req 2)(Provs 100)(PIs 4)	0.9962	0.0	100.0%	0.9962406015037594	273.23
(Req 3)(Provs 100)(PIs 4)	0.9906	0.0	100.0%	0.9905635300372142	273.43
(Req 4)(Provs 100)(PIs 4)	0.9975	0.0	100.0%	0.9974874371859297	275.47
(Req 5)(Provs 100)(PIs 4)	0.988	0.0	100.0%	0.9880352644836272	280.97

(Req 1)(Provs 200)(PIs 4)	0.9984	0.0	100.0%	0.9984355444305382	528.77
(Req 2)(Provs 200)(PIs 4)	0.9981	0.0	100.0%	0.9981226533166458	523.27
(Req 3)(Provs 200)(PIs 4)	0.9953	0.0	100.0%	0.9952971993886831	526.17
(Req 4)(Provs 200)(PIs 4)	0.9987	0.0	100.0%	0.9987468671679198	530.9
(Req 5)(Provs 200)(PIs 4)	0.994	0.0	100.0%	0.9940401505646174	539.67

(Req 1)(Provs 200)(PIs 4)	0.9989	2.8E-4	73.33%	0.9990601503759399	524.3
(Req 2)(Provs 200)(PIs 4)	0.9985	3.1E-4	60.0%	0.9987468671679198	519.3
(Req 3)(Provs 200)(PIs 4)	0.9959	3.9E-4	50.0%	0.9962335186906318	518.73
(Req 4)(Provs 200)(PIs 4)	0.9995	3.3E-4	76.67%	0.9996861268047709	520.77
(Req 5)(Provs 200)(PIs 4)	0.9953	4.5E-4	30.0%	0.9959068010075567	531.97

(Req 1)(Provs 100)(PIs 4)	0.9981	0.0	100.0%	0.9981155778894473	268.97
(Req 2)(Provs 100)(PIs 4)	0.9975	0.0	100.0%	0.9974874371859297	264.23
(Req 3)(Provs 100)(PIs 4)	0.9924	2.3E-4	96.67%	0.9924337716790547	265.67
(Req 4)(Provs 100)(PIs 4)	0.9994	0.0	100.0%	0.9993694829760403	267.8
(Req 5)(Provs 100)(PIs 4)	0.9918	0.0	100.0%	0.991751269035533	274.27
(Req 5)(Provs 200)(PIs 4)	0.9952	5.3E-4	23.33%	0.9959068010075567	2127.43

(Req 1)(Provs 61)(PIs 4)	1.0	0.0	100.0%	1.0	214.27
(Req 2)(Provs 61)(PIs 4)	0.9927	0.0047	43.33%	0.9974359303085858	206.67
(Req 3)(Provs 61)(PIs 4)	0.9979	6.1E-4	76.67%	0.9982051512160101	202.57
(Req 4)(Provs 61)(PIs 4)	0.9897	0.00108	96.67%	0.9898718178826768	215.3
(Req 5)(Provs 61)(PIs 4)	0.9519	0.0	100.0%	0.9519236932859835	215.37

(Req 1)(Provs 61)(PIs 4)	1.0	0.0	100.0%	1.0	202.37
(Req 2)(Provs 61)(PIs 4)	0.9972	0.00135	96.67%	0.9974359303085858	179.37
(Req 3)(Provs 61)(PIs 4)	0.9982	0.0	100.0%	0.9982051512160101	222.73
(Req 4)(Provs 61)(PIs 4)	0.9899	0.0	100.0%	0.9898718178826768	225.03
(Req 5)(Provs 61)(PIs 4)	0.9519	0.0	100.0%	0.9519236932859835	218.17
(Req 1)(Provs 2016)(PIs 10)	0.7824	0.00264	3.33%	0.7875736303691092	7258.07
(Req 1)(Provs 2016)(PIs 10)	0.7813	0.00294	3.33%	0.7869486935994048	7400.17
(Req 1)(Provs 2016)(PIs 10)	0.7915	0.00319	3.33%	0.7964079184212294	18330.37
(Req 1)(Provs 2016)(PIs 10)	0.7978	0.00312	3.33%	0.8044991626225826	35405.3
(Req 1)(Provs 1344)(PIs 10)	0.8132	0.00362	3.33%	0.8209436621969701	11503.3
(Req 1)(Provs 1344)(PIs 10)	0.8207	0.00356	3.33%	0.8299485533092242	23166.13
(Req 1)(Provs 672)(PIs 10)	0.9779876908	0.002470515	3.33%	0.9838292458708329	9076.23
(Req 1)(Provs 672)(PIs 10)	0.9669283449	0.0030476816	3.33%	0.9722566170740661	9422.7
(Req 1)(Provs 672)(PIs 10)	0.6934008121	0.0152743217	3.33%	0.7220322151697992	5956.57
(Req 2)(Provs 672)(PIs 10)	0.9766253788	0.0021631619	3.33%	0.9801311324170808	9320.87
(Req 3)(Provs 672)(PIs 10)	0.9769818319	0.0028923222	3.33%	0.9823121568134823	8986.13
(Req 4)(Provs 672)(PIs 10)	0.977381216	0.0025421027	3.33%	0.9817933700381939	9627.3
(Req 5)(Provs 672)(PIs 10)	0.9760559963	0.0022951436	3.33%	0.9799683559271238	9957.1
(Req 6)(Provs 672)(PIs 10)	0.9776917925	0.0022310452	3.33%	0.9815967125771083	9308.43
(Req 1)(Provs 61)(PIs 5)	1.0	0.0	100.0%	1.0	182.03
(Req 2)(Provs 61)(PIs 5)	0.9974359303	0.0	100.0%	0.9974359303085858	183.37
(Req 3)(Provs 61)(PIs 5)	0.9982051512	0.0	100.0%	0.9982051512160101	179.07
(Req 4)(Provs 61)(PIs 5)	0.9898718179	0.0	100.0%	0.9898718178826768	186.17
(Req 5)(Provs 61)(PIs 5)	0.9519236933	0.0	100.0%	0.9519236932859835	185.77
